detailedStatsLink,competitionDescription,logo,nameSeason,possibleGames,gamesPlayed,goalsScored,assists,yellowCards,secondYellowCards,redCards,startElevenPercent,minutesPlayedPercent,goalsContributedPercent,goalkeeper,concededGoals,cleanSheets,blockedPenaltyPercent,minutesPlayed,player_id,player_name,player_number
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,18.0,0.0,0.0,1.0,0.0,0.0,60.0,60.0,0.0,True,18.0,7.0,0.0,1620.0,68097,Rafael,23
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,4.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,66.66666666666666,0.0,True,1.0,3.0,0.0,360.0,68097,Rafael,23
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,True,2.0,0.0,0.0,90.0,68097,Rafael,23
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,True,4.0,7.0,0.0,900.0,68097,Rafael,23
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,10.0,0.0,0.0,1.0,0.0,0.0,83.33333333333334,83.33333333333334,0.0,True,12.0,1.0,0.0,900.0,68097,Rafael,23
/rafael/leistungsdatendetails/spieler/68097/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,True,1.0,0.0,0.0,90.0,68097,Rafael,23
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,True,14.0,4.0,0.0,1080.0,512344,Jandrei,93
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,True,1.0,1.0,0.0,180.0,512344,Jandrei,93
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,512344,Jandrei,93
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,512344,Jandrei,93
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,2.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.0,True,0.0,2.0,100.0,180.0,512344,Jandrei,93
/jandrei/leistungsdatendetails/spieler/512344/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,512344,Jandrei,93
/young/leistungsdatendetails/spieler/894532/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,894532,Young,50
/young/leistungsdatendetails/spieler/894532/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,894532,Young,50
/young/leistungsdatendetails/spieler/894532/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,894532,Young,50
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,14.0,1.0,1.0,2.0,0.0,0.0,30.0,33.2962962962963,4.878048780487805,False,0.0,0.0,0.0,899.0,466336,Nahuel Ferraresi,32
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,1.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,14.285714285714285,False,0.0,0.0,0.0,180.0,466336,Nahuel Ferraresi,32
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,466336,Nahuel Ferraresi,32
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.333333333333334,0.0,False,0.0,0.0,0.0,111.0,466336,Nahuel Ferraresi,32
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,47.22222222222222,0.0,False,0.0,0.0,0.0,510.0,466336,Nahuel Ferraresi,32
/nahuel-ferraresi/leistungsdatendetails/spieler/466336/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,466336,Nahuel Ferraresi,32
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,19.0,0.0,1.0,6.0,0.0,1.0,56.666666666666664,54.962962962962955,2.4390243902439024,False,0.0,0.0,0.0,1484.0,503343,Alan Franco,28
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,3.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,False,0.0,0.0,0.0,270.0,503343,Alan Franco,28
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,503343,Alan Franco,28
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,8.0,0.0,0.0,1.0,0.0,0.0,80.0,77.66666666666666,0.0,False,0.0,0.0,0.0,699.0,503343,Alan Franco,28
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,6.0,1.0,1.0,1.0,0.0,0.0,41.66666666666667,42.87037037037037,10.0,False,0.0,0.0,0.0,463.0,503343,Alan Franco,28
/alan-franco/leistungsdatendetails/spieler/503343/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,503343,Alan Franco,28
/ruan-tressoldi/leistungsdatendetails/spieler/555015/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,7.0,3.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854,42.857142857142854,0.0,False,0.0,0.0,0.0,270.0,555015,Ruan Tressoldi,22
/ruan-tressoldi/leistungsdatendetails/spieler/555015/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,555015,Ruan Tressoldi,22
/ruan-tressoldi/leistungsdatendetails/spieler/555015/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,555015,Ruan Tressoldi,22
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,24.0,2.0,0.0,3.0,0.0,0.0,76.66666666666667,75.66666666666667,4.878048780487805,False,0.0,0.0,0.0,2043.0,139867,Robert Arboleda,5
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,4.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,66.66666666666666,0.0,False,0.0,0.0,0.0,360.0,139867,Robert Arboleda,5
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,90.0,139867,Robert Arboleda,5
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,10.0,0.0,0.0,2.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,900.0,139867,Robert Arboleda,5
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,8.0,0.0,0.0,1.0,0.0,1.0,66.66666666666666,65.27777777777779,0.0,False,0.0,0.0,0.0,705.0,139867,Robert Arboleda,5
/robert-arboleda/leistungsdatendetails/spieler/139867/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,90.0,139867,Robert Arboleda,5
/sabino/leistungsdatendetails/spieler/546033/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,7.0,0.0,0.0,1.0,0.0,0.0,23.333333333333332,23.074074074074076,0.0,False,0.0,0.0,0.0,623.0,546033,Sabino,35
/sabino/leistungsdatendetails/spieler/546033/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,20.185185185185187,0.0,False,0.0,0.0,0.0,109.0,546033,Sabino,35
/sabino/leistungsdatendetails/spieler/546033/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,False,0.0,0.0,0.0,90.0,546033,Sabino,35
/matheus-belem/leistungsdatendetails/spieler/980825/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,980825,Matheus Belém,44
/matheus-belem/leistungsdatendetails/spieler/980825/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,980825,Matheus Belém,44
/matheus-belem/leistungsdatendetails/spieler/980825/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,980825,Matheus Belém,44
/jamal-lewis/leistungsdatendetails/spieler/346018/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,5.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,19.11111111111111,0.0,False,0.0,0.0,0.0,86.0,346018,Jamal Lewis,3
/jamal-lewis/leistungsdatendetails/spieler/346018/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,346018,Jamal Lewis,3
/welington/leistungsdatendetails/spieler/729264/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,22.0,0.0,1.0,6.0,0.0,0.0,63.33333333333333,62.96296296296296,2.4390243902439024,False,0.0,0.0,0.0,1700.0,729264,Welington,6
/welington/leistungsdatendetails/spieler/729264/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,4.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,60.92592592592593,0.0,False,0.0,0.0,0.0,329.0,729264,Welington,6
/welington/leistungsdatendetails/spieler/729264/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,76.66666666666667,0.0,False,0.0,0.0,0.0,69.0,729264,Welington,6
/welington/leistungsdatendetails/spieler/729264/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,8.0,0.0,0.0,1.0,0.0,0.0,80.0,78.33333333333333,0.0,False,0.0,0.0,0.0,705.0,729264,Welington,6
/welington/leistungsdatendetails/spieler/729264/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,12.0,0.0,0.0,2.0,0.0,0.0,91.66666666666666,93.05555555555556,0.0,False,0.0,0.0,0.0,1005.0,729264,Welington,6
/welington/leistungsdatendetails/spieler/729264/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,88.88888888888889,0.0,False,0.0,0.0,0.0,80.0,729264,Welington,6
/patryck/leistungsdatendetails/spieler/662326/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,7.0,0.0,0.0,1.0,0.0,0.0,13.333333333333334,14.25925925925926,0.0,False,0.0,0.0,0.0,385.0,662326,Patryck,36
/patryck/leistungsdatendetails/spieler/662326/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,False,0.0,0.0,0.0,180.0,662326,Patryck,36
/patryck/leistungsdatendetails/spieler/662326/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,662326,Patryck,36
/patryck/leistungsdatendetails/spieler/662326/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.888888888888888,0.0,False,0.0,0.0,0.0,98.0,662326,Patryck,36
/patryck/leistungsdatendetails/spieler/662326/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,2.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,6.944444444444445,0.0,False,0.0,0.0,0.0,75.0,662326,Patryck,36
/igor-vinicius/leistungsdatendetails/spieler/552240/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,22.0,0.0,2.0,3.0,1.0,0.0,70.0,66.81481481481481,4.878048780487805,False,0.0,0.0,0.0,1804.0,552240,Igor Vinícius,2
/igor-vinicius/leistungsdatendetails/spieler/552240/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,False,0.0,0.0,0.0,18.0,552240,Igor Vinícius,2
/igor-vinicius/leistungsdatendetails/spieler/552240/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,7.0,0.0,1.0,3.0,0.0,0.0,50.0,56.44444444444444,5.88235294117647,False,0.0,0.0,0.0,508.0,552240,Igor Vinícius,2
/igor-vinicius/leistungsdatendetails/spieler/552240/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,7.0,0.0,1.0,1.0,0.0,0.0,50.0,45.64814814814815,5.0,False,0.0,0.0,0.0,493.0,552240,Igor Vinícius,2
/igor-vinicius/leistungsdatendetails/spieler/552240/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,False,0.0,0.0,0.0,10.0,552240,Igor Vinícius,2
/joao-moreira/leistungsdatendetails/spieler/929866/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,6.518518518518518,0.0,False,0.0,0.0,0.0,176.0,929866,João Moreira,30
/joao-moreira/leistungsdatendetails/spieler/929866/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,2.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,False,0.0,0.0,0.0,180.0,929866,João Moreira,30
/joao-moreira/leistungsdatendetails/spieler/929866/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55555555555556,0.0,False,0.0,0.0,0.0,32.0,929866,João Moreira,30
/joao-moreira/leistungsdatendetails/spieler/929866/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,False,0.0,0.0,0.0,5.0,929866,João Moreira,30
/joao-moreira/leistungsdatendetails/spieler/929866/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,4.0,0.0,1.0,0.0,0.0,0.0,16.666666666666664,22.962962962962962,5.0,False,0.0,0.0,0.0,248.0,929866,João Moreira,30
/luis-orejuela/leistungsdatendetails/spieler/331057/wettbewerb/COLP/saison/2023,Liga Dimayor I,https://tmssl.akamaized.net//images/logo/normal/colp.png?lm=1580674248,2024,19.0,15.0,0.0,0.0,1.0,0.0,0.0,47.368421052631575,46.198830409356724,0.0,False,0.0,0.0,0.0,790.0,331057,Luis Orejuela,
/luis-orejuela/leistungsdatendetails/spieler/331057/wettbewerb/CS/saison/2023,Copa Sudamericana,https://tmssl.akamaized.net//images/logo/normal/cs.png?lm=1512644426,2024,7.0,5.0,0.0,0.0,4.0,0.0,0.0,71.42857142857143,56.507936507936506,0.0,False,0.0,0.0,0.0,356.0,331057,Luis Orejuela,
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,6.0,0.0,0.0,4.0,0.0,0.0,16.666666666666664,13.62962962962963,0.0,False,0.0,0.0,0.0,368.0,33947,Rafinha,13
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/BRC/saison/2023,Copa do Brasil,https://tmssl.akamaized.net//images/logo/normal/brc.png?lm=1722365275,2024,6.0,4.0,0.0,0.0,3.0,0.0,0.0,66.66666666666666,63.33333333333333,0.0,False,0.0,0.0,0.0,342.0,33947,Rafinha,13
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,64.44444444444444,0.0,False,0.0,0.0,0.0,58.0,33947,Rafinha,13
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,5.0,0.0,0.0,2.0,1.0,0.0,50.0,37.111111111111114,0.0,False,0.0,0.0,0.0,334.0,33947,Rafinha,13
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,2.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,7.037037037037037,0.0,False,0.0,0.0,0.0,76.0,33947,Rafinha,13
/rafinha/leistungsdatendetails/spieler/33947/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,88.88888888888889,0.0,False,0.0,0.0,0.0,80.0,33947,Rafinha,13
/pablo-maia/leistungsdatendetails/spieler/892089/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,30.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,9.666666666666666,0.0,False,0.0,0.0,0.0,261.0,892089,Pablo Maia,29
/pablo-maia/leistungsdatendetails/spieler/892089/wettbewerb/SCBR/saison/2023,Supercopa Rei,https://tmssl.akamaized.net//images/logo/normal/scbr.png?lm=1707098727,2024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,90.0,892089,Pablo Maia,29
/pablo-maia/leistungsdatendetails/spieler/892089/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,10.0,3.0,0.0,0.0,1.0,0.0,0.0,30.0,26.444444444444443,0.0,False,0.0,0.0,0.0,238.0,892089,Pablo Maia,29
/pablo-maia/leistungsdatendetails/spieler/892089/wettbewerb/BCP1/saison/2023,Paulistão A1 - Primeira Fase,https://tmssl.akamaized.net//images/logo/normal/bcp1.png?lm=1672343828,2024,12.0,10.0,0.0,0.0,3.0,0.0,0.0,75.0,75.74074074074075,0.0,False,0.0,0.0,0.0,818.0,892089,Pablo Maia,29
/pablo-maia/leistungsdatendetails/spieler/892089/wettbewerb/BCPF/saison/2023,Paulistão A1 - Fase Final,https://tmssl.akamaized.net//images/logo/normal/bcpf.png?lm=1672343861,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,90.0,892089,Pablo Maia,29
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/AR1N/saison/2023,Liga Profesional,https://tmssl.akamaized.net//images/logo/normal/ar1n.png?lm=1612869286,2024,13.0,9.0,0.0,0.0,3.0,0.0,0.0,53.84615384615385,51.53846153846153,0.0,False,0.0,0.0,0.0,603.0,697065,Santiago Longo,4
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/BRA1/saison/2023,Série A,https://tmssl.akamaized.net//images/logo/normal/bra1.png?lm=1713364599,2024,5.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,17.77777777777778,0.0,False,0.0,0.0,0.0,80.0,697065,Santiago Longo,4
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/CLI/saison/2023,Libertadores,https://tmssl.akamaized.net//images/logo/normal/cli.png?lm=1483122483,2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,697065,Santiago Longo,4
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/ARCA/saison/2023,Copa Argentina,https://tmssl.akamaized.net//images/logo/normal/arca.png?lm=1641845291,2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,False,0.0,0.0,0.0,90.0,697065,Santiago Longo,4
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/CDLP/saison/2023,Copa de la Liga,https://tmssl.akamaized.net//images/logo/normal/cdlp.png?lm=1647591044,2024,14.0,14.0,0.0,2.0,3.0,0.0,0.0,92.85714285714286,95.63492063492063,10.526315789473683,False,0.0,0.0,0.0,1205.0,697065,Santiago Longo,4
/santiago-longo/leistungsdatendetails/spieler/697065/wettbewerb/CS/saison/2023,Copa Sudamericana,https://tmssl.akamaized.net//images/logo/normal/cs.png?lm=1512644426,2024,8.0,6.0,0.0,0.0,3.0,0.0,0.0,37.5,48.61111111111111,0.0,False,0.0,0.0,0.0,350.0,697065,Santiago Longo,4
